date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:20:56	602/602	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%2262b07865-25a%22	https://e-commerce-b34262.ingress-erytho.ewp.live/wp-content/plugins/wpforms-lite/assets/images/times-solid-white.svg	C:/Users/Partha/Desktop/bikeci/bikeco/e-commerce-b34262.ingress-erytho.ewp.live/wp-content/plugins/wpforms-lite/assets/images/times-solid-white.svg	(from https://e-commerce-b34262.ingress-erytho.ewp.live/wp-content/plugins/wpforms-lite/assets/css/wpforms-base.min.css?ver=1.7.4.2)
18:20:57	1676/1676	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2262b07852-68c%22	https://e-commerce-b34262.ingress-erytho.ewp.live/wp-content/plugins/woocommerce/assets/fonts/star.eot	C:/Users/Partha/Desktop/bikeci/bikeco/e-commerce-b34262.ingress-erytho.ewp.live/wp-content/plugins/woocommerce/assets/fonts/star.eot	(from https://e-commerce-b34262.ingress-erytho.ewp.live/wp-content/themes/astra/assets/css/minified/compatibility/woocommerce/woocommerce.min.css?ver=3.8.2)
18:20:59	1676/1676	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2262b07852-68c%22	https://e-commerce-b34262.ingress-erytho.ewp.live/wp-content/plugins/woocommerce/assets/fonts/star.eot?	C:/Users/Partha/Desktop/bikeci/bikeco/e-commerce-b34262.ingress-erytho.ewp.live/wp-content/plugins/woocommerce/assets/fonts/stard41d.eot	(from https://e-commerce-b34262.ingress-erytho.ewp.live/wp-content/themes/astra/assets/css/minified/compatibility/woocommerce/woocommerce.min.css?ver=3.8.2)
18:21:00	1304/1304	---M--	200	added ('OK')	font/woff	etag:%2262b07852-518%22	https://e-commerce-b34262.ingress-erytho.ewp.live/wp-content/plugins/woocommerce/assets/fonts/star.woff	C:/Users/Partha/Desktop/bikeci/bikeco/e-commerce-b34262.ingress-erytho.ewp.live/wp-content/plugins/woocommerce/assets/fonts/star.woff	(from https://e-commerce-b34262.ingress-erytho.ewp.live/wp-content/themes/astra/assets/css/minified/compatibility/woocommerce/woocommerce.min.css?ver=3.8.2)
18:21:01	1512/1512	---M-Z	200	added ('OK')	application/x-font-ttf	etag:W/%2262b07852-5e8%22	https://e-commerce-b34262.ingress-erytho.ewp.live/wp-content/plugins/woocommerce/assets/fonts/star.ttf	C:/Users/Partha/Desktop/bikeci/bikeco/e-commerce-b34262.ingress-erytho.ewp.live/wp-content/plugins/woocommerce/assets/fonts/star.ttf	(from https://e-commerce-b34262.ingress-erytho.ewp.live/wp-content/themes/astra/assets/css/minified/compatibility/woocommerce/woocommerce.min.css?ver=3.8.2)
18:21:02	929/929	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%2262b07852-3a1%22	https://e-commerce-b34262.ingress-erytho.ewp.live/wp-content/plugins/woocommerce/assets/fonts/star.svg	C:/Users/Partha/Desktop/bikeci/bikeco/e-commerce-b34262.ingress-erytho.ewp.live/wp-content/plugins/woocommerce/assets/fonts/star.svg	(from https://e-commerce-b34262.ingress-erytho.ewp.live/wp-content/themes/astra/assets/css/minified/compatibility/woocommerce/woocommerce.min.css?ver=3.8.2)
18:21:04	14280/14280	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2262b07852-37c8%22	https://e-commerce-b34262.ingress-erytho.ewp.live/wp-content/plugins/woocommerce/assets/fonts/WooCommerce.eot	C:/Users/Partha/Desktop/bikeci/bikeco/e-commerce-b34262.ingress-erytho.ewp.live/wp-content/plugins/woocommerce/assets/fonts/WooCommerce.eot	(from https://e-commerce-b34262.ingress-erytho.ewp.live/wp-content/themes/astra/assets/css/minified/compatibility/woocommerce/woocommerce.min.css?ver=3.8.2)
18:21:05	14280/14280	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2262b07852-37c8%22	https://e-commerce-b34262.ingress-erytho.ewp.live/wp-content/plugins/woocommerce/assets/fonts/WooCommerce.eot?	C:/Users/Partha/Desktop/bikeci/bikeco/e-commerce-b34262.ingress-erytho.ewp.live/wp-content/plugins/woocommerce/assets/fonts/WooCommerced41d.eot	(from https://e-commerce-b34262.ingress-erytho.ewp.live/wp-content/themes/astra/assets/css/minified/compatibility/woocommerce/woocommerce.min.css?ver=3.8.2)
18:21:06	14176/14176	---M--	200	added ('OK')	font/woff	etag:%2262b07852-3760%22	https://e-commerce-b34262.ingress-erytho.ewp.live/wp-content/plugins/woocommerce/assets/fonts/WooCommerce.woff	C:/Users/Partha/Desktop/bikeci/bikeco/e-commerce-b34262.ingress-erytho.ewp.live/wp-content/plugins/woocommerce/assets/fonts/WooCommerce.woff	(from https://e-commerce-b34262.ingress-erytho.ewp.live/wp-content/themes/astra/assets/css/minified/compatibility/woocommerce/woocommerce.min.css?ver=3.8.2)
18:21:07	14100/14100	---M-Z	200	added ('OK')	application/x-font-ttf	etag:W/%2262b07852-3714%22	https://e-commerce-b34262.ingress-erytho.ewp.live/wp-content/plugins/woocommerce/assets/fonts/WooCommerce.ttf	C:/Users/Partha/Desktop/bikeci/bikeco/e-commerce-b34262.ingress-erytho.ewp.live/wp-content/plugins/woocommerce/assets/fonts/WooCommerce.ttf	(from https://e-commerce-b34262.ingress-erytho.ewp.live/wp-content/themes/astra/assets/css/minified/compatibility/woocommerce/woocommerce.min.css?ver=3.8.2)
18:21:09	46770/46770	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%2262b07852-b6b2%22	https://e-commerce-b34262.ingress-erytho.ewp.live/wp-content/plugins/woocommerce/assets/fonts/WooCommerce.svg	C:/Users/Partha/Desktop/bikeci/bikeco/e-commerce-b34262.ingress-erytho.ewp.live/wp-content/plugins/woocommerce/assets/fonts/WooCommerce.svg	(from https://e-commerce-b34262.ingress-erytho.ewp.live/wp-content/themes/astra/assets/css/minified/compatibility/woocommerce/woocommerce.min.css?ver=3.8.2)
18:21:10	158/158	---M--	200	added ('OK')	image/svg+xml	etag:%2262b07853-9e%22	https://e-commerce-b34262.ingress-erytho.ewp.live/wp-content/plugins/woocommerce/assets/images/icons/loader.svg	C:/Users/Partha/Desktop/bikeci/bikeco/e-commerce-b34262.ingress-erytho.ewp.live/wp-content/plugins/woocommerce/assets/images/icons/loader.svg	(from https://e-commerce-b34262.ingress-erytho.ewp.live/wp-content/themes/astra/assets/css/minified/compatibility/woocommerce/woocommerce.min.css?ver=3.8.2)
18:21:11	547/547	---M--	200	added ('OK')	image/png	etag:%2262b07852-223%22	https://e-commerce-b34262.ingress-erytho.ewp.live/wp-content/plugins/woocommerce/assets/css/photoswipe/default-skin/default-skin.png	C:/Users/Partha/Desktop/bikeci/bikeco/e-commerce-b34262.ingress-erytho.ewp.live/wp-content/plugins/woocommerce/assets/css/photoswipe/default-skin/default-skin.png	(from https://e-commerce-b34262.ingress-erytho.ewp.live/wp-content/themes/astra/assets/css/minified/compatibility/woocommerce/woocommerce.min.css?ver=3.8.2)
18:21:12	1359/1359	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%2262b07853-54f%22	https://e-commerce-b34262.ingress-erytho.ewp.live/wp-content/plugins/woocommerce/assets/images/icons/credit-cards/visa.svg	C:/Users/Partha/Desktop/bikeci/bikeco/e-commerce-b34262.ingress-erytho.ewp.live/wp-content/plugins/woocommerce/assets/images/icons/credit-cards/visa.svg	(from https://e-commerce-b34262.ingress-erytho.ewp.live/wp-content/themes/astra/assets/css/minified/compatibility/woocommerce/woocommerce.min.css?ver=3.8.2)
18:21:13	4634/4634	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%2262b07853-121a%22	https://e-commerce-b34262.ingress-erytho.ewp.live/wp-content/plugins/woocommerce/assets/images/icons/credit-cards/mastercard.svg	C:/Users/Partha/Desktop/bikeci/bikeco/e-commerce-b34262.ingress-erytho.ewp.live/wp-content/plugins/woocommerce/assets/images/icons/credit-cards/mastercard.svg	(from https://e-commerce-b34262.ingress-erytho.ewp.live/wp-content/themes/astra/assets/css/minified/compatibility/woocommerce/woocommerce.min.css?ver=3.8.2)
18:21:14	3110/3110	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%2262b07853-c26%22	https://e-commerce-b34262.ingress-erytho.ewp.live/wp-content/plugins/woocommerce/assets/images/icons/credit-cards/laser.svg	C:/Users/Partha/Desktop/bikeci/bikeco/e-commerce-b34262.ingress-erytho.ewp.live/wp-content/plugins/woocommerce/assets/images/icons/credit-cards/laser.svg	(from https://e-commerce-b34262.ingress-erytho.ewp.live/wp-content/themes/astra/assets/css/minified/compatibility/woocommerce/woocommerce.min.css?ver=3.8.2)
18:21:16	804/804	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%2262b07853-324%22	https://e-commerce-b34262.ingress-erytho.ewp.live/wp-content/plugins/woocommerce/assets/images/icons/credit-cards/diners.svg	C:/Users/Partha/Desktop/bikeci/bikeco/e-commerce-b34262.ingress-erytho.ewp.live/wp-content/plugins/woocommerce/assets/images/icons/credit-cards/diners.svg	(from https://e-commerce-b34262.ingress-erytho.ewp.live/wp-content/themes/astra/assets/css/minified/compatibility/woocommerce/woocommerce.min.css?ver=3.8.2)
18:21:17	6797/6797	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%2262b07853-1a8d%22	https://e-commerce-b34262.ingress-erytho.ewp.live/wp-content/plugins/woocommerce/assets/images/icons/credit-cards/maestro.svg	C:/Users/Partha/Desktop/bikeci/bikeco/e-commerce-b34262.ingress-erytho.ewp.live/wp-content/plugins/woocommerce/assets/images/icons/credit-cards/maestro.svg	(from https://e-commerce-b34262.ingress-erytho.ewp.live/wp-content/themes/astra/assets/css/minified/compatibility/woocommerce/woocommerce.min.css?ver=3.8.2)
18:21:18	2800/2800	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%2262b07853-af0%22	https://e-commerce-b34262.ingress-erytho.ewp.live/wp-content/plugins/woocommerce/assets/images/icons/credit-cards/jcb.svg	C:/Users/Partha/Desktop/bikeci/bikeco/e-commerce-b34262.ingress-erytho.ewp.live/wp-content/plugins/woocommerce/assets/images/icons/credit-cards/jcb.svg	(from https://e-commerce-b34262.ingress-erytho.ewp.live/wp-content/themes/astra/assets/css/minified/compatibility/woocommerce/woocommerce.min.css?ver=3.8.2)
18:21:19	4662/4662	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%2262b07853-1236%22	https://e-commerce-b34262.ingress-erytho.ewp.live/wp-content/plugins/woocommerce/assets/images/icons/credit-cards/amex.svg	C:/Users/Partha/Desktop/bikeci/bikeco/e-commerce-b34262.ingress-erytho.ewp.live/wp-content/plugins/woocommerce/assets/images/icons/credit-cards/amex.svg	(from https://e-commerce-b34262.ingress-erytho.ewp.live/wp-content/themes/astra/assets/css/minified/compatibility/woocommerce/woocommerce.min.css?ver=3.8.2)
18:21:20	2185/2185	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%2262b07853-889%22	https://e-commerce-b34262.ingress-erytho.ewp.live/wp-content/plugins/woocommerce/assets/images/icons/credit-cards/discover.svg	C:/Users/Partha/Desktop/bikeci/bikeco/e-commerce-b34262.ingress-erytho.ewp.live/wp-content/plugins/woocommerce/assets/images/icons/credit-cards/discover.svg	(from https://e-commerce-b34262.ingress-erytho.ewp.live/wp-content/themes/astra/assets/css/minified/compatibility/woocommerce/woocommerce.min.css?ver=3.8.2)
18:21:26	92444/92444	---M--	200	added ('OK')	font/woff2	etag:%2262b0783a-1691c%22	https://e-commerce-b34262.ingress-erytho.ewp.live/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.woff2?5.15.0	C:/Users/Partha/Desktop/bikeci/bikeco/e-commerce-b34262.ingress-erytho.ewp.live/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons5519.woff2	(from https://e-commerce-b34262.ingress-erytho.ewp.live/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.15.0)
18:21:28	210192/210192	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2262b0783a-33510%22	https://e-commerce-b34262.ingress-erytho.ewp.live/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.eot?5.15.0	C:/Users/Partha/Desktop/bikeci/bikeco/e-commerce-b34262.ingress-erytho.ewp.live/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons5519.eot	(from https://e-commerce-b34262.ingress-erytho.ewp.live/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.15.0)
18:21:29	113372/113372	---M--	200	added ('OK')	font/woff	etag:%2262b0783a-1badc%22	https://e-commerce-b34262.ingress-erytho.ewp.live/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.woff?5.15.0	C:/Users/Partha/Desktop/bikeci/bikeco/e-commerce-b34262.ingress-erytho.ewp.live/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons5519.woff	(from https://e-commerce-b34262.ingress-erytho.ewp.live/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.15.0)
18:21:30	210032/210032	---M-Z	200	added ('OK')	application/x-font-ttf	etag:W/%2262b0783a-33470%22	https://e-commerce-b34262.ingress-erytho.ewp.live/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.ttf?5.15.0	C:/Users/Partha/Desktop/bikeci/bikeco/e-commerce-b34262.ingress-erytho.ewp.live/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons5519.ttf	(from https://e-commerce-b34262.ingress-erytho.ewp.live/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.15.0)
18:21:32	316720/316720	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%2262b0783a-4d530%22	https://e-commerce-b34262.ingress-erytho.ewp.live/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.svg?5.15.0	C:/Users/Partha/Desktop/bikeci/bikeco/e-commerce-b34262.ingress-erytho.ewp.live/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons5519.svg	(from https://e-commerce-b34262.ingress-erytho.ewp.live/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.15.0)
18:21:33	64599/64599	---M--	200	added ('OK')	image/jpeg	etag:%2262bac0a3-fc57%22	https://e-commerce-b34262.ingress-erytho.ewp.live/wp-content/uploads/2022/06/R-1.jpg	C:/Users/Partha/Desktop/bikeci/bikeco/e-commerce-b34262.ingress-erytho.ewp.live/wp-content/uploads/2022/06/R-1.jpg	(from https://e-commerce-b34262.ingress-erytho.ewp.live/wp-content/uploads/elementor/css/post-2679.css?ver=1656409976)
18:21:35	121633/121633	---M--	200	added ('OK')	image/jpeg	etag:%2262bac84b-1db21%22	https://e-commerce-b34262.ingress-erytho.ewp.live/wp-content/uploads/2022/06/maxresdefault.jpg	C:/Users/Partha/Desktop/bikeci/bikeco/e-commerce-b34262.ingress-erytho.ewp.live/wp-content/uploads/2022/06/maxresdefault.jpg	(from https://e-commerce-b34262.ingress-erytho.ewp.live/wp-content/uploads/elementor/css/post-2679.css?ver=1656409976)
18:21:37	276370/276370	---M--	200	added ('OK')	image/jpeg	etag:%2262bac965-43792%22	https://e-commerce-b34262.ingress-erytho.ewp.live/wp-content/uploads/2022/06/Honda-Moto-Sports-Wallpaper.jpg	C:/Users/Partha/Desktop/bikeci/bikeco/e-commerce-b34262.ingress-erytho.ewp.live/wp-content/uploads/2022/06/Honda-Moto-Sports-Wallpaper.jpg	(from https://e-commerce-b34262.ingress-erytho.ewp.live/wp-content/uploads/elementor/css/post-2679.css?ver=1656409976)
18:21:40	574141/574141	---M--	200	added ('OK')	image/jpeg	etag:%2262bac4a1-8c2bd%22	https://e-commerce-b34262.ingress-erytho.ewp.live/wp-content/uploads/2022/06/india_made_bmw_bike_1531978339-scaled.jpg	C:/Users/Partha/Desktop/bikeci/bikeco/e-commerce-b34262.ingress-erytho.ewp.live/wp-content/uploads/2022/06/india_made_bmw_bike_1531978339-scaled.jpg	(from https://e-commerce-b34262.ingress-erytho.ewp.live/wp-content/uploads/elementor/css/post-2679.css?ver=1656409976)
18:21:40	47500/47500	---M--	200	added ('OK')	image/jpeg	etag:%2262bac4d4-b98c%22	https://e-commerce-b34262.ingress-erytho.ewp.live/wp-content/uploads/2022/06/OIP-7.jpg	C:/Users/Partha/Desktop/bikeci/bikeco/e-commerce-b34262.ingress-erytho.ewp.live/wp-content/uploads/2022/06/OIP-7.jpg	(from https://e-commerce-b34262.ingress-erytho.ewp.live/wp-content/uploads/elementor/css/post-2679.css?ver=1656409976)
18:21:41	1024141/1024141	---M--	200	added ('OK')	image/jpeg	etag:%2262baccb8-fa08d%22	https://e-commerce-b34262.ingress-erytho.ewp.live/wp-content/uploads/2022/06/Mountain-Bike-Wallpaper-and-Pictures-25.jpg	C:/Users/Partha/Desktop/bikeci/bikeco/e-commerce-b34262.ingress-erytho.ewp.live/wp-content/uploads/2022/06/Mountain-Bike-Wallpaper-and-Pictures-25.jpg	(from https://e-commerce-b34262.ingress-erytho.ewp.live/wp-content/uploads/elementor/css/post-2679.css?ver=1656409976)
18:21:43	356812/356812	---M--	200	added ('OK')	image/jpeg	etag:%2262bac56b-571cc%22	https://e-commerce-b34262.ingress-erytho.ewp.live/wp-content/uploads/2022/06/R-2.jpg	C:/Users/Partha/Desktop/bikeci/bikeco/e-commerce-b34262.ingress-erytho.ewp.live/wp-content/uploads/2022/06/R-2.jpg	(from https://e-commerce-b34262.ingress-erytho.ewp.live/wp-content/uploads/elementor/css/post-2679.css?ver=1656409976)
18:21:44	80208/80208	---M--	200	added ('OK')	image/jpeg	etag:%2262bac578-13950%22	https://e-commerce-b34262.ingress-erytho.ewp.live/wp-content/uploads/2022/06/e6c4e9bcd16c52c0eb2cf208dca93e0c-1.jpg	C:/Users/Partha/Desktop/bikeci/bikeco/e-commerce-b34262.ingress-erytho.ewp.live/wp-content/uploads/2022/06/e6c4e9bcd16c52c0eb2cf208dca93e0c-1.jpg	(from https://e-commerce-b34262.ingress-erytho.ewp.live/wp-content/uploads/elementor/css/post-2679.css?ver=1656409976)
18:21:45	140459/140459	---M--	200	added ('OK')	image/jpeg	etag:%2262bac4dd-224ab%22	https://e-commerce-b34262.ingress-erytho.ewp.live/wp-content/uploads/2022/06/OIP-8.jpg	C:/Users/Partha/Desktop/bikeci/bikeco/e-commerce-b34262.ingress-erytho.ewp.live/wp-content/uploads/2022/06/OIP-8.jpg	(from https://e-commerce-b34262.ingress-erytho.ewp.live/wp-content/uploads/elementor/css/post-2679.css?ver=1656409976)
18:21:46	49020/49020	---M--	200	added ('OK')	image/webp	etag:%2262bab896-bf7c%22	https://e-commerce-b34262.ingress-erytho.ewp.live/wp-content/uploads/2022/06/102713-motogp-2013-motegi-f.webp	C:/Users/Partha/Desktop/bikeci/bikeco/e-commerce-b34262.ingress-erytho.ewp.live/wp-content/uploads/2022/06/102713-motogp-2013-motegi-f.webp	(from https://e-commerce-b34262.ingress-erytho.ewp.live/wp-content/uploads/elementor/css/post-2679.css?ver=1656409976)
18:21:47	203030/203030	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2262b0783a-31916%22	https://e-commerce-b34262.ingress-erytho.ewp.live/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot	C:/Users/Partha/Desktop/bikeci/bikeco/e-commerce-b34262.ingress-erytho.ewp.live/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot	(from https://e-commerce-b34262.ingress-erytho.ewp.live/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min.css?ver=5.15.3)
18:21:49	203030/203030	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2262b0783a-31916%22	https://e-commerce-b34262.ingress-erytho.ewp.live/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot?	C:/Users/Partha/Desktop/bikeci/bikeco/e-commerce-b34262.ingress-erytho.ewp.live/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900d41d.eot	(from https://e-commerce-b34262.ingress-erytho.ewp.live/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min.css?ver=5.15.3)
18:21:50	78196/78196	---M--	200	added ('OK')	font/woff2	etag:%2262b0783a-13174%22	https://e-commerce-b34262.ingress-erytho.ewp.live/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff2	C:/Users/Partha/Desktop/bikeci/bikeco/e-commerce-b34262.ingress-erytho.ewp.live/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff2	(from https://e-commerce-b34262.ingress-erytho.ewp.live/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min.css?ver=5.15.3)
18:21:51	101652/101652	---M--	200	added ('OK')	font/woff	etag:%2262b0783a-18d14%22	https://e-commerce-b34262.ingress-erytho.ewp.live/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff	C:/Users/Partha/Desktop/bikeci/bikeco/e-commerce-b34262.ingress-erytho.ewp.live/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff	(from https://e-commerce-b34262.ingress-erytho.ewp.live/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min.css?ver=5.15.3)
18:21:52	202744/202744	---M-Z	200	added ('OK')	application/x-font-ttf	etag:W/%2262b0783a-317f8%22	https://e-commerce-b34262.ingress-erytho.ewp.live/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.ttf	C:/Users/Partha/Desktop/bikeci/bikeco/e-commerce-b34262.ingress-erytho.ewp.live/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.ttf	(from https://e-commerce-b34262.ingress-erytho.ewp.live/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min.css?ver=5.15.3)
18:21:54	918991/918991	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%2262b0783a-e05cf%22	https://e-commerce-b34262.ingress-erytho.ewp.live/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.svg	C:/Users/Partha/Desktop/bikeci/bikeco/e-commerce-b34262.ingress-erytho.ewp.live/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.svg	(from https://e-commerce-b34262.ingress-erytho.ewp.live/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min.css?ver=5.15.3)
18:21:55	34034/34034	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2262b0783a-84f2%22	https://e-commerce-b34262.ingress-erytho.ewp.live/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.eot	C:/Users/Partha/Desktop/bikeci/bikeco/e-commerce-b34262.ingress-erytho.ewp.live/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.eot	(from https://e-commerce-b34262.ingress-erytho.ewp.live/wp-content/plugins/elementor/assets/lib/font-awesome/css/regular.min.css?ver=5.15.3)
18:21:56	34034/34034	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2262b0783a-84f2%22	https://e-commerce-b34262.ingress-erytho.ewp.live/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.eot?	C:/Users/Partha/Desktop/bikeci/bikeco/e-commerce-b34262.ingress-erytho.ewp.live/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400d41d.eot	(from https://e-commerce-b34262.ingress-erytho.ewp.live/wp-content/plugins/elementor/assets/lib/font-awesome/css/regular.min.css?ver=5.15.3)
18:21:58	13276/13276	---M--	200	added ('OK')	font/woff2	etag:%2262b0783a-33dc%22	https://e-commerce-b34262.ingress-erytho.ewp.live/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff2	C:/Users/Partha/Desktop/bikeci/bikeco/e-commerce-b34262.ingress-erytho.ewp.live/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff2	(from https://e-commerce-b34262.ingress-erytho.ewp.live/wp-content/plugins/elementor/assets/lib/font-awesome/css/regular.min.css?ver=5.15.3)
18:21:59	16276/16276	---M--	200	added ('OK')	font/woff	etag:%2262b0783a-3f94%22	https://e-commerce-b34262.ingress-erytho.ewp.live/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff	C:/Users/Partha/Desktop/bikeci/bikeco/e-commerce-b34262.ingress-erytho.ewp.live/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff	(from https://e-commerce-b34262.ingress-erytho.ewp.live/wp-content/plugins/elementor/assets/lib/font-awesome/css/regular.min.css?ver=5.15.3)
18:22:00	33736/33736	---M-Z	200	added ('OK')	application/x-font-ttf	etag:W/%2262b0783a-83c8%22	https://e-commerce-b34262.ingress-erytho.ewp.live/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.ttf	C:/Users/Partha/Desktop/bikeci/bikeco/e-commerce-b34262.ingress-erytho.ewp.live/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.ttf	(from https://e-commerce-b34262.ingress-erytho.ewp.live/wp-content/plugins/elementor/assets/lib/font-awesome/css/regular.min.css?ver=5.15.3)
18:22:03	144714/144714	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%2262b0783a-2354a%22	https://e-commerce-b34262.ingress-erytho.ewp.live/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.svg	C:/Users/Partha/Desktop/bikeci/bikeco/e-commerce-b34262.ingress-erytho.ewp.live/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.svg	(from https://e-commerce-b34262.ingress-erytho.ewp.live/wp-content/plugins/elementor/assets/lib/font-awesome/css/regular.min.css?ver=5.15.3)
18:22:04	30131/30131	---M-Z	200	added ('OK')	application/rss+xml	etag:W/%2276174d52ddc4bb52e222c8cd6aff3be5%22	https://e-commerce-b34262.ingress-erytho.ewp.live/shop-2/feed/	C:/Users/Partha/Desktop/bikeci/bikeco/e-commerce-b34262.ingress-erytho.ewp.live/shop-2/feed/index.html	(from https://e-commerce-b34262.ingress-erytho.ewp.live/shop-2/)
18:22:04	14586/14586	---M--	200	added ('OK')	image/jpeg	etag:%2262badc46-38fa%22	https://e-commerce-b34262.ingress-erytho.ewp.live/wp-content/uploads/2022/06/51vptJ96u8L._SL240_-300x300.jpg	C:/Users/Partha/Desktop/bikeci/bikeco/e-commerce-b34262.ingress-erytho.ewp.live/wp-content/uploads/2022/06/51vptJ96u8L._SL240_-300x300.jpg	(from https://e-commerce-b34262.ingress-erytho.ewp.live/shop-2/)
18:22:06	157371/157371	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Jun%202022%2012:51:56%20GMT	https://e-commerce-b34262.ingress-erytho.ewp.live/product/hwk-mesh-motorcycle-jacket-riding-air-motorbike-jacket-biker-ce/	C:/Users/Partha/Desktop/bikeci/bikeco/e-commerce-b34262.ingress-erytho.ewp.live/product/hwk-mesh-motorcycle-jacket-riding-air-motorbike-jacket-biker-ce/index.html	(from https://e-commerce-b34262.ingress-erytho.ewp.live/shop-2/)
18:22:06	21165/21165	---M--	200	added ('OK')	image/jpeg	etag:%2262bada92-52ad%22	https://e-commerce-b34262.ingress-erytho.ewp.live/wp-content/uploads/2021/04/61Xqb3HwhbL._AC_SX425_-300x300.jpg	C:/Users/Partha/Desktop/bikeci/bikeco/e-commerce-b34262.ingress-erytho.ewp.live/wp-content/uploads/2021/04/61Xqb3HwhbL._AC_SX425_-300x300.jpg	(from https://e-commerce-b34262.ingress-erytho.ewp.live/shop-2/)
